"ccaa" "prov" "sexo" "edad" "nacio" "educ" "situa" "rentah" "factorele" "provsex" "edad2" "edad3" "edad4" "edad5" "edu1" "edu2" "edu3" "nacio1" "situ1" "situ2" "situ3" "uchogar" "rentanorm" "pobre" "dom"
"10305" 5 38 2 3 1 2 1 27166 1279.7148 382 0 1 0 0 0 1 0 1 1 0 0 1.8 15092.223 0 76
"10306" 5 38 2 0 1 0 0 27166 1279.7148 382 0 0 0 0 0 0 0 1 0 0 0 1.8 15092.223 0 76
"10307" 5 38 2 3 1 2 1 15120 1509.92035 382 0 1 0 0 0 1 0 1 1 0 0 1.8 8400 0 76
"10308" 5 38 1 0 1 0 0 15120 1509.92035 381 0 0 0 0 0 0 0 1 0 0 0 1.8 8400 0 75
"10309" 5 38 2 4 1 2 3 15120 1509.92035 382 0 0 1 0 0 1 0 1 0 0 1 1.8 8400 0 76
"10310" 5 38 2 3 1 3 1 51253.393 1436.7814 382 0 1 0 0 0 0 1 1 1 0 0 2.1 24406.379 0 76
"10311" 5 38 1 3 1 3 1 51253.393 1436.7814 381 0 1 0 0 0 0 1 1 1 0 0 2.1 24406.379 0 75
"10312" 5 38 2 0 1 0 0 51253.393 1436.7814 382 0 0 0 0 0 0 0 1 0 0 0 2.1 24406.379 0 76
"10313" 5 38 2 0 1 0 0 51253.393 1436.7814 382 0 0 0 0 0 0 0 1 0 0 0 2.1 24406.379 0 76
"10314" 5 38 2 5 1 1 3 16320 520.17121 382 0 0 0 1 1 0 0 1 0 0 1 1.5 10880 0 76
"10315" 5 38 1 3 1 1 1 16320 520.17121 381 0 1 0 0 1 0 0 1 1 0 0 1.5 10880 0 75
"10316" 5 38 1 5 1 1 3 5340 783.5638 381 0 0 0 1 1 0 0 1 0 0 1 1.5 3560 1 75
"10317" 5 38 2 5 1 1 3 5340 783.5638 382 0 0 0 1 1 0 0 1 0 0 1 1.5 3560 1 76
"10318" 5 38 1 5 1 1 3 15204 2771.74696 381 0 0 0 1 1 0 0 1 0 0 1 2 7602 0 75
"10319" 5 38 2 5 1 1 3 15204 2771.74696 382 0 0 0 1 1 0 0 1 0 0 1 2 7602 0 76
"10320" 5 38 1 3 1 2 3 15204 2771.74696 381 0 1 0 0 0 1 0 1 0 0 1 2 7602 0 75
"10321" 5 38 1 3 1 2 1 24308 1753.43901 381 0 1 0 0 0 1 0 1 1 0 0 2.1 11575.239 0 75
"10322" 5 38 2 3 1 2 1 24308 1753.43901 382 0 1 0 0 0 1 0 1 1 0 0 2.1 11575.239 0 76
"10323" 5 38 2 0 1 0 0 24308 1753.43901 382 0 0 0 0 0 0 0 1 0 0 0 2.1 11575.239 0 76
"10324" 5 38 1 0 1 0 0 24308 1753.43901 381 0 0 0 0 0 0 0 1 0 0 0 2.1 11575.239 0 75
"10325" 5 38 1 4 1 2 1 30709.544 890.55086 381 0 0 1 0 0 1 0 1 1 0 0 2 15354.772 0 75
"10326" 5 38 2 5 1 1 3 30709.544 890.55086 382 0 0 0 1 1 0 0 1 0 0 1 2 15354.772 0 76
"10327" 5 38 1 3 1 2 1 30709.544 890.55086 381 0 1 0 0 0 1 0 1 1 0 0 2 15354.772 0 75
"10328" 5 38 1 4 1 1 1 21314.675 424.4311 381 0 0 1 0 1 0 0 1 1 0 0 1.8 11841.486 0 75
"10329" 5 38 2 3 1 1 3 21314.675 424.4311 382 0 1 0 0 1 0 0 1 0 0 1 1.8 11841.486 0 76
"10330" 5 38 2 0 1 0 0 21314.675 424.4311 382 0 0 0 0 0 0 0 1 0 0 0 1.8 11841.486 0 76
"10331" 5 38 1 3 1 3 1 52050 500.07291 381 0 1 0 0 0 0 1 1 1 0 0 1.5 34700 0 75
"10332" 5 38 2 3 1 3 1 52050 500.07291 382 0 1 0 0 0 0 1 1 1 0 0 1.5 34700 0 76
"10333" 5 38 1 4 1 1 1 25872.96 1533.31454 381 0 0 1 0 1 0 0 1 1 0 0 1.5 17248.64 0 75
"10334" 5 38 2 3 1 1 1 25872.96 1533.31454 382 0 1 0 0 1 0 0 1 1 0 0 1.5 17248.64 0 76
"10335" 5 38 2 2 1 2 3 16630 1502.22953 382 1 0 0 0 0 1 0 1 0 0 1 1 16630 0 76
"10336" 5 38 2 2 1 2 1 25872.96 1533.31454 382 1 0 0 0 0 1 0 1 1 0 0 1 25872.96 0 76
"10337" 5 38 1 3 1 1 1 16630 1502.22953 381 0 1 0 0 1 0 0 1 1 0 0 1 16630 0 75
"10338" 5 38 2 5 1 1 3 13104 984.44332 382 0 0 0 1 1 0 0 1 0 0 1 2 6552 1 76
"10339" 5 38 1 3 1 1 3 13104 984.44332 381 0 1 0 0 1 0 0 1 0 0 1 2 6552 1 75
"10340" 5 38 2 3 1 1 1 13104 984.44332 382 0 1 0 0 1 0 0 1 1 0 0 2 6552 1 76
"10341" 5 38 1 5 1 3 3 24041.439 359.74857 381 0 0 0 1 0 0 1 1 0 0 1 1 24041.439 0 75
"10342" 5 38 1 4 1 1 1 26344.267 519.21799 381 0 0 1 0 1 0 0 1 1 0 0 2.8 9408.667 0 75
"10343" 5 38 2 3 1 1 1 26344.267 519.21799 382 0 1 0 0 1 0 0 1 1 0 0 2.8 9408.667 0 76
"10344" 5 38 2 5 1 1 3 26344.267 519.21799 382 0 0 0 1 1 0 0 1 0 0 1 2.8 9408.667 0 76
"10345" 5 38 1 2 1 2 3 26344.267 519.21799 381 1 0 0 0 0 1 0 1 0 0 1 2.8 9408.667 0 75
"10346" 5 38 1 0 1 0 0 26344.267 519.21799 381 0 0 0 0 0 0 0 1 0 0 0 2.8 9408.667 0 75
"10347" 5 38 1 3 1 3 1 34121.383 326.95306 381 0 1 0 0 0 0 1 1 1 0 0 2.5 13648.553 0 75
"10348" 5 38 2 3 1 2 1 34121.383 326.95306 382 0 1 0 0 0 1 0 1 1 0 0 2.5 13648.553 0 76
"10349" 5 38 1 1 1 0 0 34121.383 326.95306 381 0 0 0 0 0 0 0 1 0 0 0 2.5 13648.553 0 75
"10350" 5 38 2 2 1 2 3 34121.383 326.95306 382 1 0 0 0 0 1 0 1 0 0 1 2.5 13648.553 0 76
"10351" 5 38 1 5 1 1 3 9596 402.44156 381 0 0 0 1 1 0 0 1 0 0 1 1.5 6397.333 1 75
"10352" 5 38 2 5 1 1 3 9596 402.44156 382 0 0 0 1 1 0 0 1 0 0 1 1.5 6397.333 1 76
"10353" 5 38 1 4 1 1 1 26834 3306.91246 381 0 0 1 0 1 0 0 1 1 0 0 2.5 10733.6 0 75
"10354" 5 38 2 4 1 1 1 26834 3306.91246 382 0 0 1 0 1 0 0 1 1 0 0 2.5 10733.6 0 76
"10355" 5 38 2 3 1 2 1 26834 3306.91246 382 0 1 0 0 0 1 0 1 1 0 0 2.5 10733.6 0 76
"10356" 5 38 2 2 1 2 1 26834 3306.91246 382 1 0 0 0 0 1 0 1 1 0 0 2.5 10733.6 0 76
"10357" 5 38 2 5 1 1 3 11930 142.62699 382 0 0 0 1 1 0 0 1 0 0 1 1.5 7953.333 0 76
"10358" 5 38 1 2 1 3 3 11930 142.62699 381 1 0 0 0 0 0 1 1 0 0 1 1.5 7953.333 0 75
"10359" 5 38 1 4 1 2 1 112905 1434.64163 381 0 0 1 0 0 1 0 1 1 0 0 2 56452.5 0 75
"10360" 5 38 2 3 1 2 1 112905 1434.64163 382 0 1 0 0 0 1 0 1 1 0 0 2 56452.5 0 76
"10362" 5 38 1 2 1 3 1 9020 1537.1768 381 1 0 0 0 0 0 1 1 1 0 0 1 9020 0 75
"10363" 5 38 2 2 1 2 3 112905 1434.64163 382 1 0 0 0 0 1 0 1 0 0 1 1.3 86850.003 0 76
"10364" 5 38 2 0 1 0 0 112905 1434.64163 382 0 0 0 0 0 0 0 1 0 0 0 1.3 86850.003 0 76
"10365" 5 38 2 3 1 2 2 0 190.10364 382 0 1 0 0 0 1 0 1 0 1 0 1.3 0 1 76
"10366" 5 38 2 0 1 0 0 0 190.10364 382 0 0 0 0 0 0 0 1 0 0 0 1.3 0 1 76
"10367" 5 38 2 3 1 3 2 2720 226.20926 382 0 1 0 0 0 0 1 1 0 1 0 1.3 2092.308 1 76
"10368" 5 38 1 0 1 0 0 2720 226.20926 381 0 0 0 0 0 0 0 1 0 0 0 1.3 2092.308 1 75
"10369" 5 38 1 4 1 2 1 46216 598.23167 381 0 0 1 0 0 1 0 1 1 0 0 2 23108 0 75
"10370" 5 38 2 4 1 1 3 46216 598.23167 382 0 0 1 0 1 0 0 1 0 0 1 2 23108 0 76
"10371" 5 38 2 3 1 2 1 46216 598.23167 382 0 1 0 0 0 1 0 1 1 0 0 2 23108 0 76
"10372" 5 38 1 3 1 2 3 580 397.31755 381 0 1 0 0 0 1 0 1 0 0 1 2.1 276.19 1 75
"10373" 5 38 2 3 1 1 1 580 397.31755 382 0 1 0 0 1 0 0 1 1 0 0 2.1 276.19 1 76
"10374" 5 38 1 0 1 0 0 580 397.31755 381 0 0 0 0 0 0 0 1 0 0 0 2.1 276.19 1 75
"10375" 5 38 1 0 1 0 0 580 397.31755 381 0 0 0 0 0 0 0 1 0 0 0 2.1 276.19 1 75
"10376" 5 38 2 5 1 2 3 10632 261.35774 382 0 0 0 1 0 1 0 1 0 0 1 1.5 7088 0 76
"10377" 5 38 1 5 1 2 3 10632 261.35774 381 0 0 0 1 0 1 0 1 0 0 1 1.5 7088 0 75
"10378" 5 38 2 5 1 1 3 5292 49.87808 382 0 0 0 1 1 0 0 1 0 0 1 1 5292 1 76
"10379" 5 38 1 5 1 1 3 18520 496.67717 381 0 0 0 1 1 0 0 1 0 0 1 2 9260 0 75
"10380" 5 38 2 5 1 1 3 18520 496.67717 382 0 0 0 1 1 0 0 1 0 0 1 2 9260 0 76
"10381" 5 38 1 3 1 2 1 18520 496.67717 381 0 1 0 0 0 1 0 1 1 0 0 2 9260 0 75
"10382" 5 38 1 5 1 1 3 9012 770.25321 381 0 0 0 1 1 0 0 1 0 0 1 2 4506 1 75
"10383" 5 38 2 5 1 1 3 9012 770.25321 382 0 0 0 1 1 0 0 1 0 0 1 2 4506 1 76
"10384" 5 38 2 3 1 1 3 9012 770.25321 382 0 1 0 0 1 0 0 1 0 0 1 2 4506 1 76
"10385" 5 38 1 5 1 1 3 7320 623.17348 381 0 0 0 1 1 0 0 1 0 0 1 1 7320 0 75
"10386" 5 38 1 4 1 3 1 23014 755.52531 381 0 0 1 0 0 0 1 1 1 0 0 2.5 9205.6 0 75
"10387" 5 38 2 3 1 1 2 23014 755.52531 382 0 1 0 0 1 0 0 1 0 1 0 2.5 9205.6 0 76
"10388" 5 38 1 2 1 2 3 23014 755.52531 381 1 0 0 0 0 1 0 1 0 0 1 2.5 9205.6 0 75
"10389" 5 38 2 1 1 0 0 23014 755.52531 382 0 0 0 0 0 0 0 1 0 0 0 2.5 9205.6 0 76
"10390" 5 38 1 5 1 1 3 7383 584.23829 381 0 0 0 1 1 0 0 1 0 0 1 1.5 4922 1 75
"10391" 5 38 2 5 1 1 3 7383 584.23829 382 0 0 0 1 1 0 0 1 0 0 1 1.5 4922 1 76
"10392" 5 38 2 5 1 1 3 3000 880.19193 382 0 0 0 1 1 0 0 1 0 0 1 1 3000 1 76
"10393" 5 38 1 3 1 1 3 17100 1181.35666 381 0 1 0 0 1 0 0 1 0 0 1 2.9 5896.552 1 75
"10394" 5 38 2 3 1 1 3 17100 1181.35666 382 0 1 0 0 1 0 0 1 0 0 1 2.9 5896.552 1 76
"10395" 5 38 2 0 1 0 0 17100 1181.35666 382 0 0 0 0 0 0 0 1 0 0 0 2.9 5896.552 1 76
"10396" 5 38 1 0 1 0 0 17100 1181.35666 381 0 0 0 0 0 0 0 1 0 0 0 2.9 5896.552 1 75
"10397" 5 38 2 0 1 0 0 17100 1181.35666 382 0 0 0 0 0 0 0 1 0 0 0 2.9 5896.552 1 76
"10398" 5 38 1 3 1 1 1 17100 1181.35666 381 0 1 0 0 1 0 0 1 1 0 0 2.9 5896.552 1 75
"10399" 5 38 1 3 1 2 2 23869 997.86078 381 0 1 0 0 0 1 0 1 0 1 0 1.5 15912.667 0 75
"10400" 5 38 2 3 1 2 1 23869 997.86078 382 0 1 0 0 0 1 0 1 1 0 0 1.5 15912.667 0 76
"10401" 5 38 1 4 1 1 1 22129 1010.76991 381 0 0 1 0 1 0 0 1 1 0 0 2.3 9621.305 0 75
"10402" 5 38 2 4 1 1 1 22129 1010.76991 382 0 0 1 0 1 0 0 1 1 0 0 2.3 9621.305 0 76
"10403" 5 38 2 2 1 2 1 22129 1010.76991 382 1 0 0 0 0 1 0 1 1 0 0 2.3 9621.305 0 76
"10404" 5 38 2 0 1 0 0 22129 1010.76991 382 0 0 0 0 0 0 0 1 0 0 0 2.3 9621.305 0 76
"10405" 5 38 1 3 1 1 1 20338 653.58345 381 0 1 0 0 1 0 0 1 1 0 0 1.8 11298.889 0 75
"10406" 5 38 2 3 1 2 1 20338 653.58345 382 0 1 0 0 0 1 0 1 1 0 0 1.8 11298.889 0 76
"10407" 5 38 1 0 1 0 0 20338 653.58345 381 0 0 0 0 0 0 0 1 0 0 0 1.8 11298.889 0 75
"10408" 5 38 1 3 1 1 3 11200 954.6226 381 0 1 0 0 1 0 0 1 0 0 1 2.3 4869.565 1 75
"10409" 5 38 2 3 1 2 3 11200 954.6226 382 0 1 0 0 0 1 0 1 0 0 1 2.3 4869.565 1 76
"10410" 5 38 1 2 1 2 3 11200 954.6226 381 1 0 0 0 0 1 0 1 0 0 1 2.3 4869.565 1 75
"10411" 5 38 2 0 1 0 0 11200 954.6226 382 0 0 0 0 0 0 0 1 0 0 0 2.3 4869.565 1 76
"10412" 5 38 1 3 1 2 1 10127 1392.92347 381 0 1 0 0 0 1 0 1 1 0 0 2.8 3616.786 1 75
"10413" 5 38 2 3 1 2 1 10127 1392.92347 382 0 1 0 0 0 1 0 1 1 0 0 2.8 3616.786 1 76
"10414" 5 38 1 1 1 0 0 10127 1392.92347 381 0 0 0 0 0 0 0 1 0 0 0 2.8 3616.786 1 75
"10415" 5 38 2 4 1 1 3 10127 1392.92347 382 0 0 1 0 1 0 0 1 0 0 1 2.8 3616.786 1 76
"10416" 5 38 2 0 1 0 0 10127 1392.92347 382 0 0 0 0 0 0 0 1 0 0 0 2.8 3616.786 1 76
"10417" 5 38 1 5 1 1 3 13920 1300.21459 381 0 0 0 1 1 0 0 1 0 0 1 2 6960 0 75
"10418" 5 38 2 5 1 1 3 13920 1300.21459 382 0 0 0 1 1 0 0 1 0 0 1 2 6960 0 76
"10419" 5 38 1 3 1 1 1 13920 1300.21459 381 0 1 0 0 1 0 0 1 1 0 0 2 6960 0 75
"10420" 5 38 1 5 1 1 3 5520 232.3239 381 0 0 0 1 1 0 0 1 0 0 1 1 5520 1 75
"10421" 5 38 1 4 1 1 3 3303.102 950.63666 381 0 0 1 0 1 0 0 1 0 0 1 2 1651.551 1 75
"10422" 5 38 2 5 1 1 3 3303.102 950.63666 382 0 0 0 1 1 0 0 1 0 0 1 2 1651.551 1 76
"10423" 5 38 1 2 1 1 3 3303.102 950.63666 381 1 0 0 0 1 0 0 1 0 0 1 2 1651.551 1 75
"10424" 5 38 1 4 1 1 3 1440 457.42805 381 0 0 1 0 1 0 0 1 0 0 1 1 1440 1 75
"10425" 5 38 1 3 1 3 1 16528 599.67467 381 0 1 0 0 0 0 1 1 1 0 0 2.1 7870.477 0 75
"10426" 5 38 2 3 1 2 3 16528 599.67467 382 0 1 0 0 0 1 0 1 0 0 1 2.1 7870.477 0 76
"10427" 5 38 1 0 1 0 0 16528 599.67467 381 0 0 0 0 0 0 0 1 0 0 0 2.1 7870.477 0 75
"10428" 5 38 1 0 1 0 0 16528 599.67467 381 0 0 0 0 0 0 0 1 0 0 0 2.1 7870.477 0 75
"10429" 5 38 1 3 1 2 1 17919 4776.90615 381 0 1 0 0 0 1 0 1 1 0 0 1 17919 0 75
"10430" 5 38 2 5 1 1 3 5592 350.48418 382 0 0 0 1 1 0 0 1 0 0 1 2 2796 1 76
"10431" 5 38 1 2 1 2 3 5592 350.48418 381 1 0 0 0 0 1 0 1 0 0 1 2 2796 1 75
"10432" 5 38 2 2 1 3 3 5592 350.48418 382 1 0 0 0 0 0 1 1 0 0 1 2 2796 1 76
"10433" 5 38 1 5 1 1 3 4800 180.58001 381 0 0 0 1 1 0 0 1 0 0 1 1 4800 1 75
"10434" 5 38 2 5 1 1 3 13100 1214.34892 382 0 0 0 1 1 0 0 1 0 0 1 2.5 5240 1 76
"10435" 5 38 1 3 1 2 1 13100 1214.34892 381 0 1 0 0 0 1 0 1 1 0 0 2.5 5240 1 75
"10436" 5 38 2 3 1 2 3 13100 1214.34892 382 0 1 0 0 0 1 0 1 0 0 1 2.5 5240 1 76
"10437" 5 38 2 1 1 0 0 13100 1214.34892 382 0 0 0 0 0 0 0 1 0 0 0 2.5 5240 1 76
"10438" 5 38 2 3 1 2 3 28496 443.31798 382 0 1 0 0 0 1 0 1 0 0 1 2.3 12389.565 0 76
"10439" 5 38 1 3 1 2 1 28496 443.31798 381 0 1 0 0 0 1 0 1 1 0 0 2.3 12389.565 0 75
"10440" 5 38 1 2 1 2 3 28496 443.31798 381 1 0 0 0 0 1 0 1 0 0 1 2.3 12389.565 0 75
"10441" 5 38 1 0 1 0 0 28496 443.31798 381 0 0 0 0 0 0 0 1 0 0 0 2.3 12389.565 0 75
"10442" 5 38 1 5 1 1 3 35525.4 607.29617 381 0 0 0 1 1 0 0 1 0 0 1 1.5 23683.6 0 75
"10443" 5 38 2 4 1 1 1 35525.4 607.29617 382 0 0 1 0 1 0 0 1 1 0 0 1.5 23683.6 0 76
"10444" 5 38 1 4 1 1 2 18112.024 5556.5671 381 0 0 1 0 1 0 0 1 0 1 0 1.5 12074.683 0 75
"10445" 5 38 2 4 1 1 1 18112.024 5556.5671 382 0 0 1 0 1 0 0 1 1 0 0 1.5 12074.683 0 76
"10446" 5 38 2 3 1 2 1 4120 108.24519 382 0 1 0 0 0 1 0 1 1 0 0 1.5 2746.667 1 76
"10447" 5 38 2 2 1 2 3 4120 108.24519 382 1 0 0 0 0 1 0 1 0 0 1 1.5 2746.667 1 76
"10448" 5 38 1 3 1 3 1 34460 1846.22342 381 0 1 0 0 0 0 1 1 1 0 0 1.5 22973.333 0 75
"10449" 5 38 2 3 1 3 1 34460 1846.22342 382 0 1 0 0 0 0 1 1 1 0 0 1.5 22973.333 0 76
"10450" 5 38 1 3 1 1 1 18884 594.18521 381 0 1 0 0 1 0 0 1 1 0 0 2.1 8992.381 0 75
"10451" 5 38 2 3 1 2 1 18884 594.18521 382 0 1 0 0 0 1 0 1 1 0 0 2.1 8992.381 0 76
"10452" 5 38 1 0 1 0 0 18884 594.18521 381 0 0 0 0 0 0 0 1 0 0 0 2.1 8992.381 0 75
"10453" 5 38 2 0 1 0 0 18884 594.18521 382 0 0 0 0 0 0 0 1 0 0 0 2.1 8992.381 0 76
"10454" 5 38 2 5 1 3 3 22892 417.5658 382 0 0 0 1 0 0 1 1 0 0 1 1.8 12717.778 0 76
"10455" 5 38 2 3 1 2 2 22892 417.5658 382 0 1 0 0 0 1 0 1 0 1 0 1.8 12717.778 0 76
"10456" 5 38 1 0 1 0 0 22892 417.5658 381 0 0 0 0 0 0 0 1 0 0 0 1.8 12717.778 0 75
"10457" 5 38 2 3 1 1 3 19890 380.00122 382 0 1 0 0 1 0 0 1 0 0 1 2.5 7956 0 76
"10458" 5 38 1 3 1 1 1 19890 380.00122 381 0 1 0 0 1 0 0 1 1 0 0 2.5 7956 0 75
"10459" 5 38 1 2 1 2 1 19890 380.00122 381 1 0 0 0 0 1 0 1 1 0 0 2.5 7956 0 75
"10460" 5 38 1 2 1 2 2 19890 380.00122 381 1 0 0 0 0 1 0 1 0 1 0 2.5 7956 0 75
"10461" 5 38 1 3 1 2 1 10585 382.55926 381 0 1 0 0 0 1 0 1 1 0 0 1.8 5880.556 1 75
"10462" 5 38 2 3 1 2 1 10585 382.55926 382 0 1 0 0 0 1 0 1 1 0 0 1.8 5880.556 1 76
"10463" 5 38 1 0 1 0 0 10585 382.55926 381 0 0 0 0 0 0 0 1 0 0 0 1.8 5880.556 1 75
"10464" 5 38 2 3 1 2 3 16620 562.28785 382 0 1 0 0 0 1 0 1 0 0 1 2.3 7226.087 0 76
"10465" 5 38 2 4 1 1 3 16620 562.28785 382 0 0 1 0 1 0 0 1 0 0 1 2.3 7226.087 0 76
"10466" 5 38 1 3 1 2 2 16620 562.28785 381 0 1 0 0 0 1 0 1 0 1 0 2.3 7226.087 0 75
"10467" 5 38 1 0 1 0 0 16620 562.28785 381 0 0 0 0 0 0 0 1 0 0 0 2.3 7226.087 0 75
"10468" 5 38 1 4 1 1 1 6216 2605.1675 381 0 0 1 0 1 0 0 1 1 0 0 1.8 3453.333 1 75
"10469" 5 38 2 4 1 1 3 6216 2605.1675 382 0 0 1 0 1 0 0 1 0 0 1 1.8 3453.333 1 76
"10470" 5 38 2 0 1 0 0 6216 2605.1675 382 0 0 0 0 0 0 0 1 0 0 0 1.8 3453.333 1 76
"10471" 5 38 1 4 0 2 1 20330 436.34229 381 0 0 1 0 0 1 0 0 1 0 0 1.5 13553.333 0 75
"10472" 5 38 2 4 0 1 1 20330 436.34229 382 0 0 1 0 1 0 0 0 1 0 0 1.5 13553.333 0 76
"10473" 5 38 1 2 0 1 2 5400 77.98203 381 1 0 0 0 1 0 0 0 0 1 0 1 5400 1 75
"10474" 5 38 2 4 0 3 3 0 2047.72853 382 0 0 1 0 0 0 1 0 0 0 1 1 0 1 76
"10475" 5 38 2 2 1 2 1 24402.958 1552.97445 382 1 0 0 0 0 1 0 1 1 0 0 1.5 16268.639 0 76
"10476" 5 38 2 3 1 2 1 24402.958 1552.97445 382 0 1 0 0 0 1 0 1 1 0 0 1.5 16268.639 0 76
"10477" 5 38 1 5 1 1 3 17132.77 536.91862 381 0 0 0 1 1 0 0 1 0 0 1 1.5 11421.847 0 75
"10478" 5 38 2 5 1 1 3 17132.77 536.91862 382 0 0 0 1 1 0 0 1 0 0 1 1.5 11421.847 0 76
"10479" 5 38 2 3 1 1 3 18008.791 1374.18016 382 0 1 0 0 1 0 0 1 0 0 1 2.5 7203.516 0 76
"10480" 5 38 1 3 1 1 1 18008.791 1374.18016 381 0 1 0 0 1 0 0 1 1 0 0 2.5 7203.516 0 75
"10481" 5 38 2 4 1 1 3 18008.791 1374.18016 382 0 0 1 0 1 0 0 1 0 0 1 2.5 7203.516 0 76
"10482" 5 38 1 4 1 1 3 18008.791 1374.18016 381 0 0 1 0 1 0 0 1 0 0 1 2.5 7203.516 0 75
"10483" 5 38 2 3 1 1 2 20860.887 556.3099 382 0 1 0 0 1 0 0 1 0 1 0 2.5 8344.355 0 76
"10484" 5 38 2 2 1 2 1 20860.887 556.3099 382 1 0 0 0 0 1 0 1 1 0 0 2.5 8344.355 0 76
"10485" 5 38 1 2 1 2 1 20860.887 556.3099 381 1 0 0 0 0 1 0 1 1 0 0 2.5 8344.355 0 75
"10486" 5 38 1 2 1 2 3 20860.887 556.3099 381 1 0 0 0 0 1 0 1 0 0 1 2.5 8344.355 0 75
"10487" 5 38 2 4 1 1 3 70431.334 2532.55488 382 0 0 1 0 1 0 0 1 0 0 1 3 23477.111 0 76
"10488" 5 38 1 3 1 2 1 70431.334 2532.55488 381 0 1 0 0 0 1 0 1 1 0 0 3 23477.111 0 75
"10489" 5 38 2 3 1 2 1 70431.334 2532.55488 382 0 1 0 0 0 1 0 1 1 0 0 3 23477.111 0 76
"10490" 5 38 2 2 1 2 1 70431.334 2532.55488 382 1 0 0 0 0 1 0 1 1 0 0 3 23477.111 0 76
"10491" 5 38 1 4 1 1 1 70431.334 2532.55488 381 0 0 1 0 1 0 0 1 1 0 0 3 23477.111 0 75
"10492" 5 38 1 4 1 2 1 23224.282 402.14614 381 0 0 1 0 0 1 0 1 1 0 0 2.3 10097.514 0 75
"10493" 5 38 2 3 1 1 1 23224.282 402.14614 382 0 1 0 0 1 0 0 1 1 0 0 2.3 10097.514 0 76
"10495" 5 38 2 0 1 0 0 23224.282 402.14614 382 0 0 0 0 0 0 0 1 0 0 0 2.3 10097.514 0 76
"10496" 5 38 1 3 1 2 1 8520.563 564.486 381 0 1 0 0 0 1 0 1 1 0 0 1.8 4733.646 1 75
"10497" 5 38 1 1 1 0 0 8520.563 564.486 381 0 0 0 0 0 0 0 1 0 0 0 1.8 4733.646 1 75
"10498" 5 38 2 0 1 0 0 8520.563 564.486 382 0 0 0 0 0 0 0 1 0 0 0 1.8 4733.646 1 76
"10499" 5 38 1 5 1 1 1 30714.936 924.37481 381 0 0 0 1 1 0 0 1 1 0 0 2.5 12285.974 0 75
"10500" 5 38 2 4 1 1 3 30714.936 924.37481 382 0 0 1 0 1 0 0 1 0 0 1 2.5 12285.974 0 76
"10501" 5 38 1 2 1 2 1 30714.936 924.37481 381 1 0 0 0 0 1 0 1 1 0 0 2.5 12285.974 0 75
"10502" 5 38 1 2 1 2 1 30714.936 924.37481 381 1 0 0 0 0 1 0 1 1 0 0 2.5 12285.974 0 75
"10503" 5 38 1 3 1 2 1 20873 1540.71654 381 0 1 0 0 0 1 0 1 1 0 0 1.8 11596.111 0 75
"10504" 5 38 2 3 1 2 1 20873 1540.71654 382 0 1 0 0 0 1 0 1 1 0 0 1.8 11596.111 0 76
"10505" 5 38 1 0 1 0 0 20873 1540.71654 381 0 0 0 0 0 0 0 1 0 0 0 1.8 11596.111 0 75
"10506" 5 38 2 3 1 1 2 11045 611.85092 382 0 1 0 0 1 0 0 1 0 1 0 1.8 6136.111 1 76
"10507" 5 38 1 3 1 1 1 11045 611.85092 381 0 1 0 0 1 0 0 1 1 0 0 1.8 6136.111 1 75
"10508" 5 38 1 0 1 0 0 11045 611.85092 381 0 0 0 0 0 0 0 1 0 0 0 1.8 6136.111 1 75
"10509" 5 38 1 4 1 2 3 32045.977 1073.99559 381 0 0 1 0 0 1 0 1 0 0 1 3.1 10337.412 0 75
"10510" 5 38 2 4 1 1 1 32045.977 1073.99559 382 0 0 1 0 1 0 0 1 1 0 0 3.1 10337.412 0 76
"10511" 5 38 1 3 1 2 1 32045.977 1073.99559 381 0 1 0 0 0 1 0 1 1 0 0 3.1 10337.412 0 75
"10512" 5 38 2 3 1 2 2 32045.977 1073.99559 382 0 1 0 0 0 1 0 1 0 1 0 3.1 10337.412 0 76
"10513" 5 38 1 0 1 0 0 32045.977 1073.99559 381 0 0 0 0 0 0 0 1 0 0 0 3.1 10337.412 0 75
"10514" 5 38 2 0 1 0 0 32045.977 1073.99559 382 0 0 0 0 0 0 0 1 0 0 0 3.1 10337.412 0 76
"10515" 5 38 2 3 1 2 3 11888.732 845.23575 382 0 1 0 0 0 1 0 1 0 0 1 2.1 5661.301 1 76
"10516" 5 38 1 3 1 2 1 11888.732 845.23575 381 0 1 0 0 0 1 0 1 1 0 0 2.1 5661.301 1 75
"10517" 5 38 2 0 1 0 0 11888.732 845.23575 382 0 0 0 0 0 0 0 1 0 0 0 2.1 5661.301 1 76
"10518" 5 38 1 0 1 0 0 11888.732 845.23575 381 0 0 0 0 0 0 0 1 0 0 0 2.1 5661.301 1 75
"10519" 5 38 2 5 1 1 3 24333.108 907.14082 382 0 0 0 1 1 0 0 1 0 0 1 2.3 10579.612 0 76
"10520" 5 38 1 3 1 2 1 24333.108 907.14082 381 0 1 0 0 0 1 0 1 1 0 0 2.3 10579.612 0 75
"10521" 5 38 2 3 0 2 1 24333.108 907.14082 382 0 1 0 0 0 1 0 0 1 0 0 2.3 10579.612 0 76
"10522" 5 38 2 0 1 0 0 24333.108 907.14082 382 0 0 0 0 0 0 0 1 0 0 0 2.3 10579.612 0 76
